emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,current_epoch,train_loss,kld,recon_loss
15,50,30,2,128,False,1.0,0.5,50,3e-05,7,329.85525563276934,0.12869514751335534,329.72656030812976
15,50,30,2,128,False,1.0,0.5,50,3e-05,8,314.9791930815133,0.11570401020471563,314.86348897185775
15,50,30,2,128,False,1.0,0.5,50,3e-05,9,300.4424652605426,0.0983290829958178,300.3441371180076
15,50,30,2,128,False,1.0,0.5,50,3e-05,10,286.2023325546012,0.07753197280741528,286.12480070841247
15,50,30,2,128,False,1.0,0.5,50,3e-05,11,272.24474945911385,0.048366221522099406,272.19638263849924
15,50,30,2,128,False,1.0,0.5,50,3e-05,12,258.5938015932536,0.024742498191186735,258.5690588345185
15,50,30,2,128,False,1.0,0.5,50,3e-05,13,245.27878077385833,0.01174454328742969,245.26703614292882
15,50,30,2,128,False,1.0,0.5,50,3e-05,14,232.38398430755782,0.009002935944011857,232.37498145340555
15,50,30,2,128,False,1.0,0.5,50,3e-05,15,220.02167616364704,0.008361886903767098,220.01331401003
15,50,30,2,128,False,1.0,0.5,50,3e-05,16,208.28334711401502,0.008638924687524526,208.27470768881108
15,50,30,2,128,False,1.0,0.5,50,3e-05,17,197.3501562466279,0.009428672783220834,197.34072732661969
15,50,30,2,128,False,1.0,0.5,50,3e-05,18,187.3285081557806,0.010973194421099201,187.31753481027172
15,50,30,2,128,False,1.0,0.5,50,3e-05,19,178.36858650333974,0.01254457737015591,178.3560420083736
15,50,30,2,128,False,1.0,0.5,50,3e-05,20,170.5103637526707,0.014128163575261667,170.49623537853935
15,50,30,2,128,False,1.0,0.5,50,3e-05,21,163.76088002241778,0.015699433029027276,163.7451802459211
15,50,30,2,128,False,1.0,0.5,50,3e-05,22,158.0821111689615,0.018572341095018124,158.06353852498597
15,50,30,2,128,False,1.0,0.5,50,3e-05,23,153.34638724142675,0.021401541292132266,153.32498539877201
15,50,30,2,128,False,1.0,0.5,50,3e-05,24,149.43982270804557,0.023976336536898138,149.4158462608717
15,50,30,2,128,False,1.0,0.5,50,3e-05,25,146.22666012252893,0.02712576665519351,146.199534463619
15,50,30,2,128,False,1.0,0.5,50,3e-05,26,143.59477419352663,0.02980365411723187,143.5649704063795
15,50,30,2,128,False,1.0,0.5,50,3e-05,27,141.41959056538113,0.035082894001794124,141.38450799594267
15,50,30,2,128,False,1.0,0.5,50,3e-05,28,139.59348368776438,0.04078176025898088,139.5527016655516
15,50,30,2,128,False,1.0,0.5,50,3e-05,29,138.10473118566017,0.04487524759950559,138.0598566887787
15,50,30,2,128,False,1.0,0.5,50,3e-05,30,136.82233791456696,0.04935513475899538,136.7729826869227
15,50,30,2,128,False,1.0,0.5,50,3e-05,31,135.74966928050003,0.053276890610957015,135.6963922911586
15,50,30,2,128,False,1.0,0.5,50,3e-05,32,134.7702525860697,0.0573683926701875,134.71288358572437
15,50,30,2,128,False,1.0,0.5,50,3e-05,33,133.97306128233177,0.06017716504756917,133.91288415898276
15,50,30,2,128,False,1.0,0.5,50,3e-05,34,133.2411509561275,0.06360248342485718,133.17754819248262
15,50,30,2,128,False,1.0,0.5,50,3e-05,35,132.5808180498155,0.06750028901501914,132.51331776150025
15,50,30,2,128,False,1.0,0.5,50,3e-05,36,132.14620044349965,0.07024277911331113,132.0759579147423
15,50,30,2,128,False,1.0,0.5,50,3e-05,37,131.54829756594495,0.0738255838086592,131.4744712871741
15,50,30,2,128,False,1.0,0.5,50,3e-05,38,131.14284140233835,0.07786651103865376,131.06497508517944
15,50,30,2,128,False,1.0,0.5,50,3e-05,39,130.73011935745154,0.08079911624364432,130.64931998068457
15,50,30,2,128,False,1.0,0.5,50,3e-05,40,130.33112461659132,0.08610588361545163,130.2450185111873
15,50,30,2,128,False,1.0,0.5,50,3e-05,41,130.06100400640162,0.09009391756841491,129.97091013028478
15,50,30,2,128,False,1.0,0.5,50,3e-05,42,129.72512825813084,0.09381985162173845,129.63130811828276
15,50,30,2,128,False,1.0,0.5,50,3e-05,43,129.4716811627973,0.0966948049338483,129.37498621650823
15,50,30,2,128,False,1.0,0.5,50,3e-05,44,129.2792933342865,0.09961852287225302,129.17967489674606
15,50,30,2,128,False,1.0,0.5,50,3e-05,45,129.00054463760628,0.10457022438721103,128.89597451225828
15,50,30,2,128,False,1.0,0.5,50,3e-05,46,128.70243700564896,0.10628631089438391,128.59615064589357
15,50,30,2,128,False,1.0,0.5,50,3e-05,47,128.4985026575584,0.11050411494891288,128.38799892868127
15,50,30,2,128,False,1.0,0.5,50,3e-05,48,128.30869015013974,0.11372454748463236,128.1949658894407
15,50,30,2,128,False,1.0,0.5,50,3e-05,49,128.13268617240104,0.11694647009530779,128.015739567372
15,100,15,2,128,False,1.0,0.5,50,3e-05,0,462.8726152451657,0.2408997638714474,462.63171538463615
15,100,15,2,128,False,1.0,0.5,50,3e-05,1,424.0921917488562,0.16911603246933848,423.9230756390819
15,100,15,2,128,False,1.0,0.5,50,3e-05,2,404.32184208822514,0.16637007488730204,404.1554720546659
15,100,15,2,128,False,1.0,0.5,50,3e-05,3,386.6651872666501,0.16491402488057785,386.5002736465707
15,100,15,2,128,False,1.0,0.5,50,3e-05,4,369.9889506134539,0.16283183145588934,369.82611876429775
15,100,15,2,128,False,1.0,0.5,50,3e-05,5,353.9059036845002,0.13875520208757885,353.767147844009
15,100,15,2,128,False,1.0,0.5,50,3e-05,6,338.30242060034317,0.09561687580294372,338.20680312688836
15,100,15,2,128,False,1.0,0.5,50,3e-05,7,323.103996824823,0.034555173340094024,323.06944350774774
15,100,15,2,128,False,1.0,0.5,50,3e-05,8,308.2785858660113,0.0037214304950829204,308.27486508195574
15,100,15,2,128,False,1.0,0.5,50,3e-05,9,293.81320595082656,0.0022256925749690247,293.8109801908883
15,100,15,2,128,False,1.0,0.5,50,3e-05,10,279.66391817377416,0.0021044218189787962,279.661813472516
15,100,15,2,128,False,1.0,0.5,50,3e-05,11,265.8184134973347,0.002147241768900573,265.8162658016985
15,100,15,2,128,False,1.0,0.5,50,3e-05,12,252.3036691233598,0.0021324639371982186,252.30153727663156
15,100,15,2,128,False,1.0,0.5,50,3e-05,13,239.1651022052238,0.002083612420050767,239.16301773661408
15,100,15,2,128,False,1.0,0.5,50,3e-05,14,226.49495852981482,0.0020405888642333653,226.49291815151827
15,100,15,2,128,False,1.0,0.5,50,3e-05,15,214.4024954105609,0.002104816964096827,214.4003907093027
15,100,15,2,128,False,1.0,0.5,50,3e-05,16,203.00802401547932,0.0023082474121844487,203.0057163133147
15,100,15,2,128,False,1.0,0.5,50,3e-05,17,192.45525280019854,0.002854165424289213,192.45239898513034
15,100,15,2,128,False,1.0,0.5,50,3e-05,18,182.85874568032955,0.003376969688144919,182.85536868269273
15,100,15,2,128,False,1.0,0.5,50,3e-05,19,174.3403484702769,0.003893282596351198,174.33645461277408
15,100,15,2,128,False,1.0,0.5,50,3e-05,20,166.94821158561916,0.004647247045614772,166.94356423056587
15,100,15,2,128,False,1.0,0.5,50,3e-05,21,160.65485369434674,0.005825622274813072,160.64902804042754
15,100,15,2,128,False,1.0,0.5,50,3e-05,22,155.38478838672955,0.008007425063634445,155.37678123179063
15,100,15,2,128,False,1.0,0.5,50,3e-05,23,151.01890875884843,0.008551320048224037,151.01035717705994
15,100,15,2,128,False,1.0,0.5,50,3e-05,24,147.434902718054,0.012079554903243786,147.42282323679214
15,100,15,2,128,False,1.0,0.5,50,3e-05,25,144.48857900714347,0.016188619257007514,144.47239027497517
15,100,15,2,128,False,1.0,0.5,50,3e-05,26,142.06060816306436,0.02138279470002783,142.03922537282028
15,100,15,2,128,False,1.0,0.5,50,3e-05,27,140.0661364813536,0.02573149760886615,140.0404052734375
15,100,15,2,128,False,1.0,0.5,50,3e-05,28,138.4069230727728,0.03180031689367571,138.37512282903683
15,100,15,2,128,False,1.0,0.5,50,3e-05,29,136.99355699739402,0.03871426256939522,136.95484300476411
15,100,15,2,128,False,1.0,0.5,50,3e-05,30,135.7882937858118,0.04420712978182906,135.74408654481667
15,100,15,2,128,False,1.0,0.5,50,3e-05,31,134.75847073549724,0.050247808414104894,134.7082232059036
15,100,15,2,128,False,1.0,0.5,50,3e-05,32,133.86881403633245,0.05648521996664079,133.81232903412032
15,100,15,2,128,False,1.0,0.5,50,3e-05,33,133.04647140081417,0.06327191345105514,132.98319935666922
15,100,15,2,128,False,1.0,0.5,50,3e-05,34,132.35555457015064,0.07049901277156166,132.2850553396657
15,100,15,2,128,False,1.0,0.5,50,3e-05,35,131.72236325595918,0.0740250478297966,131.64833806496299
15,100,15,2,128,False,1.0,0.5,50,3e-05,36,131.37944224657934,0.07472202183874273,131.3047195771781
15,100,15,2,128,False,1.0,0.5,50,3e-05,37,130.88209820320594,0.07415326692946049,130.80794516716213
15,100,15,2,128,False,1.0,0.5,50,3e-05,38,130.3742971683734,0.08012242755178589,130.29417444724405
15,100,15,2,128,False,1.0,0.5,50,3e-05,39,129.85314342857066,0.08582167718456594,129.76732171833186
15,100,15,2,128,False,1.0,0.5,50,3e-05,40,129.43722327638068,0.08994550163245332,129.34727823668422
15,100,15,2,128,False,1.0,0.5,50,3e-05,41,128.96335888435829,0.09580052067726356,128.86755813682936
15,100,15,2,128,False,1.0,0.5,50,3e-05,42,128.628478371636,0.10218122086966236,128.52629713195464
15,100,15,2,128,False,1.0,0.5,50,3e-05,43,128.22253953290908,0.11111434100411874,128.11142477804785
15,100,15,2,128,False,1.0,0.5,50,3e-05,44,127.8886189750545,0.11779341776726654,127.7708251700217
15,100,15,2,128,False,1.0,0.5,50,3e-05,45,127.60903121358123,0.124570164726584,127.48446090445334
15,100,15,2,128,False,1.0,0.5,50,3e-05,46,127.21868108254111,0.13101658579064995,127.08766469375863
15,100,15,2,128,False,1.0,0.5,50,3e-05,47,127.0246624182601,0.13812490737899233,126.88653703552583
15,100,15,2,128,False,1.0,0.5,50,3e-05,48,126.75033303782426,0.13840909738566995,126.6119240186491
15,100,15,2,128,False,1.0,0.5,50,3e-05,49,126.44905528706082,0.1484429419699295,126.30061230738518
15,100,30,2,128,False,1.0,0.5,50,3e-05,0,461.7523731210614,0.08148528904672095,461.67088730954333
15,100,30,2,128,False,1.0,0.5,50,3e-05,1,423.44047369351046,0.012447358330310378,423.42802623095434
15,100,30,2,128,False,1.0,0.5,50,3e-05,2,404.34237704619517,0.0048594640462417465,404.33751716403015
15,100,30,2,128,False,1.0,0.5,50,3e-05,3,387.16674450616154,0.002592809093107588,387.1641520294695
15,100,30,2,128,False,1.0,0.5,50,3e-05,4,370.5750771201118,0.002628758830116105,370.57244839325796
15,100,30,2,128,False,1.0,0.5,50,3e-05,5,354.5481381916868,0.00275652173093587,354.5453811561205
15,100,30,2,128,False,1.0,0.5,50,3e-05,6,338.9924699140517,0.0030329904007051368,338.98943704004444
15,100,30,2,128,False,1.0,0.5,50,3e-05,7,323.83344922144767,0.0038940523910588323,323.82955511103677
15,100,30,2,128,False,1.0,0.5,50,3e-05,8,309.02399507807104,0.004614143559029994,309.0193805167688
15,100,30,2,128,False,1.0,0.5,50,3e-05,9,294.53983926509625,0.005490151191521333,294.53434863011483
15,100,30,2,128,False,1.0,0.5,50,3e-05,10,280.3126817566255,0.0072641395835092715,280.30541688697775
15,100,30,2,128,False,1.0,0.5,50,3e-05,11,266.3858428449262,0.009407370325527797,266.3764353378043
15,100,30,2,128,False,1.0,0.5,50,3e-05,12,252.8237716927713,0.013515832422311464,252.8102561992835
15,100,30,2,128,False,1.0,0.5,50,3e-05,13,239.65748596191406,0.020272787228144334,239.63721369116345
15,100,30,2,128,False,1.0,0.5,50,3e-05,14,226.9520511521819,0.030704766583953113,226.92134684357194
15,100,30,2,128,False,1.0,0.5,50,3e-05,15,214.77669605234053,0.040400808749113296,214.73629549985432
15,100,30,2,128,False,1.0,0.5,50,3e-05,16,203.29867579001748,0.047406659723974724,203.25126867136245
15,100,30,2,128,False,1.0,0.5,50,3e-05,17,192.64056084564376,0.05503474247966023,192.58552652432775
15,100,30,2,128,False,1.0,0.5,50,3e-05,18,182.94887597521367,0.06235883070042779,182.88651718223952
15,100,30,2,128,False,1.0,0.5,50,3e-05,19,174.2978089053328,0.06825478251467752,174.22955398138058
15,100,30,2,128,False,1.0,0.5,50,3e-05,20,166.931548397844,0.06997703598266806,166.8615716755061
15,100,30,2,128,False,1.0,0.5,50,3e-05,21,160.37897032005353,0.07659412947231235,160.30237591991107
15,100,30,2,128,False,1.0,0.5,50,3e-05,22,154.8638706101897,0.08339890553641714,154.7804713802443
15,100,30,2,128,False,1.0,0.5,50,3e-05,23,150.39457129378346,0.08887291267431902,150.3056978678835
15,100,30,2,128,False,1.0,0.5,50,3e-05,24,146.55773276650444,0.0950255811790735,146.46270718232043
15,100,30,2,128,False,1.0,0.5,50,3e-05,25,143.47752726012172,0.10052815347251312,143.3769991542753
15,100,30,2,128,False,1.0,0.5,50,3e-05,26,140.8176234124115,0.10440882390045989,140.7132146002838
15,100,30,2,128,False,1.0,0.5,50,3e-05,27,138.61368320528314,0.11178178838274097,138.50190127883826
15,100,30,2,128,False,1.0,0.5,50,3e-05,28,136.71405185256873,0.11632250199989719,136.59772900323182
15,100,30,2,128,False,1.0,0.5,50,3e-05,29,135.09445460198333,0.12161576167489942,134.97283863889578
15,100,30,2,128,False,1.0,0.5,50,3e-05,30,133.7050456263084,0.125659114953892,133.57938684284358
15,100,30,2,128,False,1.0,0.5,50,3e-05,31,132.46160930823225,0.13115035153884255,132.33045879385088
15,100,30,2,128,False,1.0,0.5,50,3e-05,32,131.7372901452839,0.13372054263867067,131.60356932582118
15,100,30,2,128,False,1.0,0.5,50,3e-05,33,130.7184400611161,0.1384129864240878,130.58002775413556
15,100,30,2,128,False,1.0,0.5,50,3e-05,34,129.96718757587243,0.14228724568917606,129.82490037949705
15,100,30,2,128,False,1.0,0.5,50,3e-05,35,129.10720719816936,0.14562994068828078,128.96157739965955
15,100,30,2,128,False,1.0,0.5,50,3e-05,36,128.44907058800123,0.14827970427702802,128.30079077620533
15,100,30,2,128,False,1.0,0.5,50,3e-05,37,128.1849700759129,0.1519287842742646,128.03304109520676
15,100,30,2,128,False,1.0,0.5,50,3e-05,38,127.40613690792526,0.15426427109465415,127.2518727002223
15,100,30,2,128,False,1.0,0.5,50,3e-05,39,126.91970787259096,0.15862541806302677,126.76108239105393
15,100,30,2,128,False,1.0,0.5,50,3e-05,40,126.49319276757004,0.1614521642251568,126.33174044782945
15,100,30,2,128,False,1.0,0.5,50,3e-05,41,126.36764294534757,0.16546225580721272,126.20218051467812
15,100,30,2,128,False,1.0,0.5,50,3e-05,42,125.90303064841592,0.17037182824058428,125.73265897634938
15,100,30,2,128,False,1.0,0.5,50,3e-05,43,125.72040907717542,0.17333170615177787,125.54707762154426
15,100,30,2,128,False,1.0,0.5,50,3e-05,44,125.39371258646085,0.17971808319263036,125.21399465318542
15,100,30,2,128,False,1.0,0.5,50,3e-05,45,124.70448560345898,0.1856887791696833,124.5187967627088
15,100,30,2,128,False,1.0,0.5,50,3e-05,46,124.11374567358533,0.19391902350918364,123.91982640218998
15,100,30,2,128,False,1.0,0.5,50,3e-05,47,123.69674075637734,0.20170230010925735,123.49503823801957
15,100,30,2,128,False,1.0,0.5,50,3e-05,48,123.33158663754963,0.21073653684795232,123.12085011519122
15,100,30,2,128,False,1.0,0.5,50,3e-05,49,123.27346346523221,0.21794245799602066,123.0555210851174
15,150,15,2,128,False,1.0,0.5,50,3e-05,0,460.5478729753863,0.07851751124903107,460.4693556306112
15,150,15,2,128,False,1.0,0.5,50,3e-05,1,425.00862652689057,0.03215005307442905,424.9764771856656
15,150,15,2,128,False,1.0,0.5,50,3e-05,2,405.7144650622626,0.01980701083245363,405.69465831103247
15,150,15,2,128,False,1.0,0.5,50,3e-05,3,388.2321392923429,0.005756457553641325,388.2263817550069
15,150,15,2,128,False,1.0,0.5,50,3e-05,4,371.5989423720218,0.0016269214844938306,371.5973160042947
15,150,15,2,128,False,1.0,0.5,50,3e-05,5,355.4906688711261,0.0012944277661507794,355.4893758362828
15,150,15,2,128,False,1.0,0.5,50,3e-05,6,339.8503369073183,0.0012720845847452337,339.8490644423343
15,150,15,2,128,False,1.0,0.5,50,3e-05,7,324.6319634031854,0.0012338098629959217,324.6307298860497
15,150,15,2,128,False,1.0,0.5,50,3e-05,8,309.7879394194039,0.0012511638641480912,309.78668786149
15,150,15,2,128,False,1.0,0.5,50,3e-05,9,295.26747375825494,0.0012146953264385132,295.26626013655687
15,150,15,2,128,False,1.0,0.5,50,3e-05,10,281.06429092660136,0.0012989695874063391,281.0629919905689
15,150,15,2,128,False,1.0,0.5,50,3e-05,11,267.16445349593187,0.001383084132984404,267.16307126882987
15,150,15,2,128,False,1.0,0.5,50,3e-05,12,253.59242223244345,0.0014267026772208059,253.59099524060665
15,150,15,2,128,False,1.0,0.5,50,3e-05,13,240.3898799327197,0.0013836098903049175,240.38849644107714
15,150,15,2,128,False,1.0,0.5,50,3e-05,14,227.61775645893582,0.0014408552833930564,227.61631555715317
15,150,15,2,128,False,1.0,0.5,50,3e-05,15,215.38436468134927,0.001503926675473417,215.38286063684285
15,150,15,2,128,False,1.0,0.5,50,3e-05,16,203.85171685824736,0.0017157336420415598,203.85000112965622
15,150,15,2,128,False,1.0,0.5,50,3e-05,17,193.1565537426353,0.0019624660940305715,193.1545912600354
15,150,15,2,128,False,1.0,0.5,50,3e-05,18,183.43668150506625,0.002274178591098904,183.43440684956082
15,150,15,2,128,False,1.0,0.5,50,3e-05,19,174.79083386837448,0.002723698355051694,174.7881104695863
15,150,15,2,128,False,1.0,0.5,50,3e-05,20,167.2598672940586,0.003669533068159832,167.25619768174315
15,150,15,2,128,False,1.0,0.5,50,3e-05,21,160.82689409624805,0.004910613707323348,160.8219836324618
15,150,15,2,128,False,1.0,0.5,50,3e-05,22,155.41548013423687,0.007245599335954828,155.40823456990785
15,150,15,2,128,False,1.0,0.5,50,3e-05,23,150.91552135825816,0.011339429642449427,150.90418138029827
15,150,15,2,128,False,1.0,0.5,50,3e-05,24,147.19994535498856,0.01704961896580721,147.1828958922328
15,150,15,2,128,False,1.0,0.5,50,3e-05,25,144.12504139262668,0.026502614830574277,144.09853873068457
15,150,15,2,128,False,1.0,0.5,50,3e-05,26,141.57858900207182,0.03970804839338387,141.5388812491907
15,150,15,2,128,False,1.0,0.5,50,3e-05,27,139.41617900363647,0.05296854742735789,139.36321068863842
15,150,15,2,128,False,1.0,0.5,50,3e-05,28,137.6065291093858,0.06214429855922968,137.54438511969636
15,150,15,2,128,False,1.0,0.5,50,3e-05,29,136.02172375252235,0.07165536379122603,135.95006801542
15,150,15,2,128,False,1.0,0.5,50,3e-05,30,134.6643137642033,0.07953153523868618,134.584782005015
15,150,15,2,128,False,1.0,0.5,50,3e-05,31,133.5139797484677,0.08622495949432994,133.42775422828632
15,150,15,2,128,False,1.0,0.5,50,3e-05,32,132.4267636715378,0.09549225899725329,132.33127193556305
15,150,15,2,128,False,1.0,0.5,50,3e-05,33,131.42512516422167,0.10267426460487408,131.32245062727955
15,150,15,2,128,False,1.0,0.5,50,3e-05,34,130.5421748293039,0.10767235022388111,130.43450270173298
15,150,15,2,128,False,1.0,0.5,50,3e-05,35,129.64055233107086,0.1187816727803557,129.52177091988412
15,150,15,2,128,False,1.0,0.5,50,3e-05,36,128.78613913520266,0.12539326691825087,128.66074573664375
15,150,15,2,128,False,1.0,0.5,50,3e-05,37,128.0049582634183,0.1338070622794536,127.87115107583736
15,150,15,2,128,False,1.0,0.5,50,3e-05,38,127.26677897753636,0.1401439046497503,127.1266352616621
15,150,15,2,128,False,1.0,0.5,50,3e-05,39,126.51301229065953,0.15375439089964765,126.35925819860637
15,150,15,2,128,False,1.0,0.5,50,3e-05,40,125.77509101319708,0.1604022917991185,125.61468868360994
15,150,15,2,128,False,1.0,0.5,50,3e-05,41,124.98867321541296,0.17195553690689044,124.8167175798785
15,150,15,2,128,False,1.0,0.5,50,3e-05,42,124.20240273660059,0.18467076764910262,124.0177321881879
15,150,15,2,128,False,1.0,0.5,50,3e-05,43,123.49510804065683,0.1921517655500391,123.30295672337654
15,150,15,2,128,False,1.0,0.5,50,3e-05,44,123.1236868168109,0.20278119695120753,122.92090535032156
15,150,15,2,128,False,1.0,0.5,50,3e-05,45,122.8852515879257,0.20712021816501303,122.67813148287779
15,150,15,2,128,False,1.0,0.5,50,3e-05,46,121.99249566852717,0.2160074879616005,121.77648841478548
15,150,15,2,128,False,1.0,0.5,50,3e-05,47,121.38953277419286,0.22622038226430588,121.16331212164947
15,150,15,2,128,False,1.0,0.5,50,3e-05,48,121.0949096258174,0.23336624078329096,120.86154330764687
15,150,15,2,128,False,1.0,0.5,50,3e-05,49,120.563674589547,0.24377980523675843,120.31989456935482
15,150,30,2,128,False,1.0,0.5,50,3e-05,0,457.63771385909445,0.10945724381663893,457.5282562424465
15,150,30,2,128,False,1.0,0.5,50,3e-05,1,422.3331570282825,0.005660869936247804,422.3274962704485
15,150,30,2,128,False,1.0,0.5,50,3e-05,2,403.5519574412983,0.00240033868383822,403.54955700616154
15,150,30,2,128,False,1.0,0.5,50,3e-05,3,386.4104958212837,0.0018945339171843635,386.40860153956964
