emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,current_epoch,train_loss,kld,recon_loss
100,100,30,2,128,False,1.0,0.5,50,3e-05,0,460.1756384412228,0.1040572233251116,460.0715810870597
100,100,30,2,128,False,1.0,0.5,50,3e-05,1,425.4601605662983,0.011933357444545512,425.44822751882987
100,100,30,2,128,False,1.0,0.5,50,3e-05,2,406.54190535571695,0.0061195524028651626,406.53578632839475
100,100,30,2,128,False,1.0,0.5,50,3e-05,3,389.2166749732929,0.005067136617202456,389.2116082122971
100,100,30,2,128,False,1.0,0.5,50,3e-05,4,372.66047407118657,0.005338389835531376,372.65513585549036
100,100,30,2,128,False,1.0,0.5,50,3e-05,5,356.6383665306133,0.005844169013325681,356.6325219928889
100,100,30,2,128,False,1.0,0.5,50,3e-05,6,341.07062560023525,0.006895999537358956,341.063728627579
100,100,30,2,128,False,1.0,0.5,50,3e-05,7,325.8935508095757,0.009150484280959183,325.8844007629057
100,100,30,2,128,False,1.0,0.5,50,3e-05,8,311.0581754399927,0.013008074485053674,311.04516669004664
100,100,30,2,128,False,1.0,0.5,50,3e-05,9,296.53729332349576,0.01986703263770645,296.517427054558
100,100,30,2,128,False,1.0,0.5,50,3e-05,10,282.2969141164537,0.031071461119704484,282.265842838182
100,100,30,2,128,False,1.0,0.5,50,3e-05,11,268.3244932395977,0.04764995505796612,268.2768424861339
100,100,30,2,128,False,1.0,0.5,50,3e-05,12,254.60056688508934,0.06979907017962708,254.53076736703105
100,100,30,2,128,False,1.0,0.5,50,3e-05,13,241.14586888097267,0.09350948344442726,241.05235931227878
100,100,30,2,128,False,1.0,0.5,50,3e-05,14,228.08878752144662,0.11350212048595124,227.97528522976197
100,100,30,2,128,False,1.0,0.5,50,3e-05,15,215.5417266339887,0.1318080420734474,215.40991843207766
100,100,30,2,128,False,1.0,0.5,50,3e-05,16,203.65011217317527,0.15011610164826747,203.4999956162595
100,100,30,2,128,False,1.0,0.5,50,3e-05,17,192.56585541614513,0.1665628495631297,192.399292413701
100,100,30,2,128,False,1.0,0.5,50,3e-05,18,182.38038348624718,0.18004169648523488,182.20034166199068
100,100,30,2,128,False,1.0,0.5,50,3e-05,19,173.2022236355102,0.19141785989808774,173.01080600464542
100,100,30,2,128,False,1.0,0.5,50,3e-05,20,165.18422315397316,0.20509418771082524,164.97912858994627
100,100,30,2,128,False,1.0,0.5,50,3e-05,21,158.28658846860432,0.2180294957608808,158.06855917240375
100,100,30,2,128,False,1.0,0.5,50,3e-05,22,152.38557130592304,0.23194245253149318,152.15362886038932
100,100,30,2,128,False,1.0,0.5,50,3e-05,23,147.35463727245013,0.24226166135039778,147.1123755017697
100,100,30,2,128,False,1.0,0.5,50,3e-05,24,143.260237214315,0.254768032230725,143.00546896918704
100,100,30,2,128,False,1.0,0.5,50,3e-05,25,140.0266958837351,0.26233016884787963,139.7643657705402
100,100,30,2,128,False,1.0,0.5,50,3e-05,26,136.98496828026535,0.2712451565331517,136.71372328278767
100,100,30,2,128,False,1.0,0.5,50,3e-05,27,134.60312939217079,0.2830585356575349,134.32007021403444
100,100,30,2,128,False,1.0,0.5,50,3e-05,28,132.16847014032015,0.2929388651861012,131.8755309384172
100,100,30,2,128,False,1.0,0.5,50,3e-05,29,130.1909571273551,0.3010222116557274,129.88993519314087
100,100,30,2,128,False,1.0,0.5,50,3e-05,30,128.48304967722183,0.3089680055887001,128.17408166537626
100,100,30,2,128,False,1.0,0.5,50,3e-05,31,127.02745658916663,0.31772621099461507,126.70973053821542
100,100,30,2,128,False,1.0,0.5,50,3e-05,32,125.94365561469483,0.32737938244698456,125.61627585058054
100,100,30,2,128,False,1.0,0.5,50,3e-05,33,124.58870557922026,0.3326919008025807,124.25601360679332
100,100,30,2,128,False,1.0,0.5,50,3e-05,34,123.35620707306414,0.33871390724050404,123.01749297927098
100,100,30,2,128,False,1.0,0.5,50,3e-05,35,122.22268676757812,0.34636974104201596,121.8763173983242
100,100,30,2,128,False,1.0,0.5,50,3e-05,36,121.47405441031272,0.35052165076218916,121.12353254286624
100,100,30,2,128,False,1.0,0.5,50,3e-05,37,120.4480382171125,0.35604207999798476,120.09199641949564
100,100,30,2,128,False,1.0,0.5,50,3e-05,38,119.67594235246352,0.3616705034648516,119.31427166343394
100,100,30,2,128,False,1.0,0.5,50,3e-05,39,118.93027985293563,0.36898864089454736,118.56129122570734
100,100,30,2,128,False,1.0,0.5,50,3e-05,40,118.37398866263543,0.3728037381040457,118.00118487447665
100,100,30,2,128,False,1.0,0.5,50,3e-05,41,117.47237286646721,0.3774939673381616,117.09487856027171
100,100,30,2,128,False,1.0,0.5,50,3e-05,42,116.94958192604022,0.3802642677370356,116.56931768596502
100,100,30,2,128,False,1.0,0.5,50,3e-05,43,116.4099838509744,0.3844401241995353,116.0255438451609
100,100,30,2,128,False,1.0,0.5,50,3e-05,44,116.13873990728051,0.38991280912694354,115.74882722296108
100,100,30,2,128,False,1.0,0.5,50,3e-05,45,115.35170939745824,0.3954215828555724,114.9562879952278
100,100,30,2,128,False,1.0,0.5,50,3e-05,46,114.78466978125809,0.39830397505786536,114.38636615394887
100,100,30,2,128,False,1.0,0.5,50,3e-05,47,114.31822107641736,0.4020357787279793,113.91618498912833
100,100,30,2,128,False,1.0,0.5,50,3e-05,48,113.43798052540141,0.40564589292963565,113.03233480716938
100,100,30,2,128,False,1.0,0.5,50,3e-05,49,112.89421153200266,0.40803627513390217,112.48617524204992
100,200,15,2,128,False,1.0,0.5,50,3e-05,0,453.17471364058184,0.07427193857575072,453.10044127406337
100,200,15,2,128,False,1.0,0.5,50,3e-05,1,421.8027573053349,0.004179724556450521,421.79857707155344
100,200,15,2,128,False,1.0,0.5,50,3e-05,2,403.2249897487914,0.002626640727944178,403.2223630452024
100,200,15,2,128,False,1.0,0.5,50,3e-05,3,386.0868832077111,0.0023168793117925935,386.0845664008546
100,200,15,2,128,False,1.0,0.5,50,3e-05,4,369.6063824226843,0.0024349398908426584,369.60394691762343
100,200,15,2,128,False,1.0,0.5,50,3e-05,5,353.62644157620423,0.002770854444474558,353.6236700405732
100,200,15,2,128,False,1.0,0.5,50,3e-05,6,338.0776228931069,0.0031878800525005843,338.07443557654955
100,200,15,2,128,False,1.0,0.5,50,3e-05,7,322.89662128258806,0.0036455648449553145,322.89297569654263
100,200,15,2,128,False,1.0,0.5,50,3e-05,8,308.0533314067356,0.005685987271296468,308.04764636972334
100,200,15,2,128,False,1.0,0.5,50,3e-05,9,293.51360662470864,0.008855995531734181,293.50474978283626
100,200,15,2,128,False,1.0,0.5,50,3e-05,10,279.2738091063104,0.016836255212515097,279.25697250787726
100,200,15,2,128,False,1.0,0.5,50,3e-05,11,265.3201362230501,0.03570865453812628,265.2844287176817
100,200,15,2,128,False,1.0,0.5,50,3e-05,12,251.63332463891467,0.06473025047729687,251.56859390511698
100,200,15,2,128,False,1.0,0.5,50,3e-05,13,238.2229039313385,0.09046725743547987,238.13243676285717
100,200,15,2,128,False,1.0,0.5,50,3e-05,14,225.16149733738345,0.1113995445367381,225.05009755508675
100,200,15,2,128,False,1.0,0.5,50,3e-05,15,212.68016212421227,0.13037862122388175,212.5497836118245
100,200,15,2,128,False,1.0,0.5,50,3e-05,16,200.8674230417494,0.14924885768916726,200.71817446545342
100,200,15,2,128,False,1.0,0.5,50,3e-05,17,189.82976519337018,0.1642727394953617,189.66549252673408
100,200,15,2,128,False,1.0,0.5,50,3e-05,18,179.62324093982002,0.18304861645672202,179.44019229109117
100,200,15,2,128,False,1.0,0.5,50,3e-05,19,170.32233500612375,0.2071794453411471,170.11515572057903
100,200,15,2,128,False,1.0,0.5,50,3e-05,20,162.21042283200427,0.23438241163999335,161.9760404976692
100,200,15,2,128,False,1.0,0.5,50,3e-05,21,155.1089493556576,0.2604010031038885,154.8485486784034
100,200,15,2,128,False,1.0,0.5,50,3e-05,22,149.10498097456622,0.2809223231360399,148.8240585748662
100,200,15,2,128,False,1.0,0.5,50,3e-05,23,143.57655300751574,0.2993299618610361,143.27722260701722
100,200,15,2,128,False,1.0,0.5,50,3e-05,24,138.90336967173204,0.31868184403161315,138.58468813395632
100,200,15,2,128,False,1.0,0.5,50,3e-05,25,134.98555017966592,0.33313193011679043,134.65241806283183
100,200,15,2,128,False,1.0,0.5,50,3e-05,26,131.54034520776233,0.3476184856825771,131.1927267253728
100,200,15,2,128,False,1.0,0.5,50,3e-05,27,128.68511343265766,0.3604978326275862,128.3246157735751
100,200,15,2,128,False,1.0,0.5,50,3e-05,28,126.01905599351745,0.3726833619136178,125.64637258961714
100,200,15,2,128,False,1.0,0.5,50,3e-05,29,123.70543801323485,0.3815780734818285,123.32385966264081
100,200,15,2,128,False,1.0,0.5,50,3e-05,30,121.71310774660901,0.393029952740801,121.32007792773167
100,200,15,2,128,False,1.0,0.5,50,3e-05,31,120.01367474129187,0.40177443178977756,119.61190032958984
100,200,15,2,128,False,1.0,0.5,50,3e-05,32,118.1998651409676,0.4079300458260004,117.79193515672209
100,200,15,2,128,False,1.0,0.5,50,3e-05,33,116.6453246648799,0.4160650785786012,116.22925972279923
100,200,15,2,128,False,1.0,0.5,50,3e-05,34,115.19451803133633,0.4250065136021672,114.76951127025963
100,200,15,2,128,False,1.0,0.5,50,3e-05,35,113.95048982398944,0.43027830766050856,113.52021131989706
100,200,15,2,128,False,1.0,0.5,50,3e-05,36,112.83225912020352,0.436343537345117,112.3959156689723
100,200,15,2,128,False,1.0,0.5,50,3e-05,37,111.72724716439431,0.44264191948906495,111.28460524753972
100,200,15,2,128,False,1.0,0.5,50,3e-05,38,110.73042390096253,0.448730974566212,110.28169275779092
100,200,15,2,128,False,1.0,0.5,50,3e-05,39,109.88970622700222,0.4534826635985085,109.43622365709167
100,200,15,2,128,False,1.0,0.5,50,3e-05,40,108.86158929477081,0.4584062012190318,108.40318319415519
100,200,15,2,128,False,1.0,0.5,50,3e-05,41,108.22047234635326,0.46340932454193495,107.75706304897919
100,200,15,2,128,False,1.0,0.5,50,3e-05,42,107.45666086607875,0.4676183514832133,106.98904271415584
100,200,15,2,128,False,1.0,0.5,50,3e-05,43,106.71307023190661,0.47292319993946436,106.24014703740073
100,200,15,2,128,False,1.0,0.5,50,3e-05,44,105.93235686075622,0.47726393799755457,105.4550924986107
100,200,15,2,128,False,1.0,0.5,50,3e-05,45,105.37897289128594,0.48190091904355675,104.89707171192485
100,200,15,2,128,False,1.0,0.5,50,3e-05,46,104.7260257868477,0.4845208635975643,104.24150498532458
100,200,15,2,128,False,1.0,0.5,50,3e-05,47,104.38536303609774,0.4884441178806579,103.89691899758017
100,200,15,2,128,False,1.0,0.5,50,3e-05,48,104.07328973422393,0.49117274409499617,103.58211694369659
100,200,15,2,128,False,1.0,0.5,50,3e-05,49,103.26284832190413,0.49375032193094326,102.76909780765766
100,200,30,2,128,False,1.0,0.5,50,3e-05,0,452.54027342401156,0.06907511217704876,452.47119815046614
100,200,30,2,128,False,1.0,0.5,50,3e-05,1,421.29855970519685,0.005445430608394232,421.29311324483126
100,200,30,2,128,False,1.0,0.5,50,3e-05,2,403.0438658993547,0.00352964010115363,403.04033563940567
100,200,30,2,128,False,1.0,0.5,50,3e-05,3,386.0633620794307,0.0035604376111755876,386.0598011332981
100,200,30,2,128,False,1.0,0.5,50,3e-05,4,369.71347838343837,0.004544603727109606,369.7089337933788
100,200,30,2,128,False,1.0,0.5,50,3e-05,5,353.81724219559305,0.006310004151801872,353.8109339930076
100,200,30,2,128,False,1.0,0.5,50,3e-05,6,338.3103769207528,0.009012558412588927,338.30136479330326
100,200,30,2,128,False,1.0,0.5,50,3e-05,7,323.16058636238563,0.015207528887903164,323.14537882936594
100,200,30,2,128,False,1.0,0.5,50,3e-05,8,308.34144212922996,0.02812424161116392,308.3133177362094
100,200,30,2,128,False,1.0,0.5,50,3e-05,9,293.7982597561831,0.049160311441065856,293.7490988041156
100,200,30,2,128,False,1.0,0.5,50,3e-05,10,279.4879534810946,0.0772931645341341,279.4106607173688
100,200,30,2,128,False,1.0,0.5,50,3e-05,11,265.3646473752859,0.09952380808677462,265.2651240733447
100,200,30,2,128,False,1.0,0.5,50,3e-05,12,251.4446677529351,0.12192892855372876,251.32273906897444
100,200,30,2,128,False,1.0,0.5,50,3e-05,13,237.75372617942853,0.14078175025420953,237.612944882219
100,200,30,2,128,False,1.0,0.5,50,3e-05,14,224.46386204503517,0.15743164734616463,224.3064300368504
100,200,30,2,128,False,1.0,0.5,50,3e-05,15,211.806375830213,0.17420547327942612,211.63217095643776
100,200,30,2,128,False,1.0,0.5,50,3e-05,16,199.7725409407642,0.1920661872757074,199.58047468491023
100,200,30,2,128,False,1.0,0.5,50,3e-05,17,188.51709785250668,0.214317691754241,188.30278006706448
100,200,30,2,128,False,1.0,0.5,50,3e-05,18,178.20211539084082,0.23401115077305895,177.96810457851348
100,200,30,2,128,False,1.0,0.5,50,3e-05,19,168.84289162988821,0.24985969404159988,168.59303233109785
100,200,30,2,128,False,1.0,0.5,50,3e-05,20,160.63535591251943,0.2675255020843685,160.36783047670818
100,200,30,2,128,False,1.0,0.5,50,3e-05,21,153.65480749646602,0.2851685847037405,153.36963952839045
100,200,30,2,128,False,1.0,0.5,50,3e-05,22,147.1692396975354,0.299603791526668,146.86963573476885
100,200,30,2,128,False,1.0,0.5,50,3e-05,23,141.6302029098595,0.31377266190987263,141.31643052917818
100,200,30,2,128,False,1.0,0.5,50,3e-05,24,136.97825985060211,0.3251090115605138,136.65315069546358
100,200,30,2,128,False,1.0,0.5,50,3e-05,25,132.936681715823,0.33621253114378913,132.60046943116583
100,200,30,2,128,False,1.0,0.5,50,3e-05,26,129.48231653877386,0.3452066596371034,129.13710961947783
100,200,30,2,128,False,1.0,0.5,50,3e-05,27,126.60207253134712,0.354668615601998,126.24740364538371
100,200,30,2,128,False,1.0,0.5,50,3e-05,28,123.85830726412779,0.36388072898374735,123.49442649546249
100,200,30,2,128,False,1.0,0.5,50,3e-05,29,121.42670183550587,0.373157120212007,121.05354486117706
100,200,30,2,128,False,1.0,0.5,50,3e-05,30,119.39607736155473,0.3788899413788516,119.01718763488432
100,200,30,2,128,False,1.0,0.5,50,3e-05,31,117.97754652328912,0.38596797137629263,117.59157882606127
100,200,30,2,128,False,1.0,0.5,50,3e-05,32,116.27206838196813,0.3919697109177626,115.88009858526577
100,200,30,2,128,False,1.0,0.5,50,3e-05,33,114.63824007656034,0.39767966201292215,114.24056028924595
100,200,30,2,128,False,1.0,0.5,50,3e-05,34,112.91238584571121,0.4029154069515882,112.50947031263489
100,200,30,2,128,False,1.0,0.5,50,3e-05,35,111.82975482413782,0.4074929552512933,111.42226190725084
100,200,30,2,128,False,1.0,0.5,50,3e-05,36,110.31043036866583,0.4117611019321568,109.898668910917
100,200,30,2,128,False,1.0,0.5,50,3e-05,37,109.1515529063525,0.4165480015027589,108.73500520484882
100,200,30,2,128,False,1.0,0.5,50,3e-05,38,107.99567539784131,0.42161460755938324,107.5740607245851
100,200,30,2,128,False,1.0,0.5,50,3e-05,39,107.25155605927357,0.424705410530554,106.82685051175112
100,200,30,2,128,False,1.0,0.5,50,3e-05,40,106.2589199845962,0.4296335624067823,105.82928656477955
100,200,30,2,128,False,1.0,0.5,50,3e-05,41,105.331433206632,0.4337343988497613,104.89769875542235
100,200,30,2,128,False,1.0,0.5,50,3e-05,42,104.60569590363055,0.437376749449672,104.16831928063493
100,200,30,2,128,False,1.0,0.5,50,3e-05,43,103.59040288767103,0.4413548541661784,103.14904814662195
100,200,30,2,128,False,1.0,0.5,50,3e-05,44,103.16839726063428,0.4447963779473173,102.72360069317054
100,200,30,2,128,False,1.0,0.5,50,3e-05,45,102.37841683066353,0.4486461150053456,101.92977091752363
100,200,30,2,128,False,1.0,0.5,50,3e-05,46,101.68645279183572,0.4523649034579156,101.23408786499698
100,200,30,2,128,False,1.0,0.5,50,3e-05,47,101.35060979516467,0.4561202172087042,100.89448939370845
100,200,30,2,128,False,1.0,0.5,50,3e-05,48,100.65778447778186,0.4591547188179269,100.19862976917246
100,200,30,2,128,False,1.0,0.5,50,3e-05,49,100.01879419147639,0.4621021335954824,99.55669226040497
100,300,15,2,128,False,1.0,0.5,50,3e-05,0,452.29464654237523,0.021639204159564242,452.27300772482516
100,300,15,2,128,False,1.0,0.5,50,3e-05,1,422.62707452089086,0.00362809547814875,422.6234471442291
100,300,15,2,128,False,1.0,0.5,50,3e-05,2,404.2756668006518,0.0024988865801416215,404.2731673941428
100,300,15,2,128,False,1.0,0.5,50,3e-05,3,387.19948548374913,0.002554558652314198,387.19693060606227
100,300,15,2,128,False,1.0,0.5,50,3e-05,4,370.7647246471426,0.0027425895086155166,370.76198194303566
100,300,15,2,128,False,1.0,0.5,50,3e-05,5,354.7943078141186,0.0036936009300162615,354.79061350111147
100,300,15,2,128,False,1.0,0.5,50,3e-05,6,339.2049960141683,0.005862575041089022,339.1991337728764
100,300,15,2,128,False,1.0,0.5,50,3e-05,7,323.9900556532718,0.011051152117591537,323.97900458067164
100,300,15,2,128,False,1.0,0.5,50,3e-05,8,309.0917164502223,0.022321895253715925,309.0693942749698
100,300,15,2,128,False,1.0,0.5,50,3e-05,9,294.4865972192248,0.04362011664850606,294.4429769779437
100,300,15,2,128,False,1.0,0.5,50,3e-05,10,280.1074731310428,0.07445702891158794,280.03301512997456
100,300,15,2,128,False,1.0,0.5,50,3e-05,11,265.93471666199065,0.10785075507605274,265.8268655176321
100,300,15,2,128,False,1.0,0.5,50,3e-05,12,251.88395530742835,0.1357130281503688,251.7482414456362
100,300,15,2,128,False,1.0,0.5,50,3e-05,13,238.04693384328598,0.16072334801953142,237.88621015179882
100,300,15,2,128,False,1.0,0.5,50,3e-05,14,224.53619738836974,0.17808633375892324,224.3581113867997
100,300,15,2,128,False,1.0,0.5,50,3e-05,15,211.5005388628712,0.19606957662830038,211.30446890309372
100,300,15,2,128,False,1.0,0.5,50,3e-05,16,199.0455328166814,0.21554008307377936,198.8299933164818
100,300,15,2,128,False,1.0,0.5,50,3e-05,17,187.2117155296368,0.23798523061183277,186.97373077223972
100,300,15,2,128,False,1.0,0.5,50,3e-05,18,176.46830134101995,0.2623951581630918,176.2059065676526
100,300,15,2,128,False,1.0,0.5,50,3e-05,19,166.72891395526696,0.2913770003872023,166.43753692458347
100,300,15,2,128,False,1.0,0.5,50,3e-05,20,158.1780793416566,0.3180939754399147,157.8599847614436
100,300,15,2,128,False,1.0,0.5,50,3e-05,21,150.7060126204517,0.3450435441172584,150.36096899548946
100,300,15,2,128,False,1.0,0.5,50,3e-05,22,144.42562992664992,0.3653128790921269,144.06031715013705
100,300,15,2,128,False,1.0,0.5,50,3e-05,23,139.16421942947977,0.37833196286997084,138.78588803960474
100,300,15,2,128,False,1.0,0.5,50,3e-05,24,134.44811497472267,0.3977323945056009,134.05038245606818
100,300,15,2,128,False,1.0,0.5,50,3e-05,25,130.32798472030387,0.4148669603450522,129.91311763531596
100,300,15,2,128,False,1.0,0.5,50,3e-05,26,126.83679515353883,0.4202371646356846,126.41655819719008
100,300,15,2,128,False,1.0,0.5,50,3e-05,27,123.64496439728289,0.434704496056994,123.21026012778941
100,300,15,2,128,False,1.0,0.5,50,3e-05,28,121.11923200912896,0.44177023448996783,120.67746169791037
100,300,15,2,128,False,1.0,0.5,50,3e-05,29,118.97296294322989,0.44650699963885776,118.52645578963981
100,300,15,2,128,False,1.0,0.5,50,3e-05,30,116.68234872554547,0.4555507290758481,116.22679799959805
100,300,15,2,128,False,1.0,0.5,50,3e-05,31,114.95015379341926,0.454211142510999,114.49594255310396
100,300,15,2,128,False,1.0,0.5,50,3e-05,32,113.79859764141273,0.45846385257678796,113.3401338355976
100,300,15,2,128,False,1.0,0.5,50,3e-05,33,112.65286667966052,0.465377943621156,112.18748878774063
100,300,15,2,128,False,1.0,0.5,50,3e-05,34,111.01118186824229,0.46992960687500335,110.54125205192777
100,300,15,2,128,False,1.0,0.5,50,3e-05,35,109.43790292476422,0.4757234628687906,108.96217923664915
100,300,15,2,128,False,1.0,0.5,50,3e-05,36,108.28089862633806,0.4800983306782022,107.800800344562
100,300,15,2,128,False,1.0,0.5,50,3e-05,37,107.10363714734494,0.4835088274426223,106.62012839975937
100,300,15,2,128,False,1.0,0.5,50,3e-05,38,106.04806067535232,0.48740636791972164,105.56065427664235
100,300,15,2,128,False,1.0,0.5,50,3e-05,39,104.898128151235,0.4904418383514025,104.40768639158807
100,300,15,2,128,False,1.0,0.5,50,3e-05,40,103.78437720873079,0.49362837675526655,103.29074884909951
100,300,15,2,128,False,1.0,0.5,50,3e-05,41,102.87018521978051,0.4978726812489125,102.3723123877088
100,300,15,2,128,False,1.0,0.5,50,3e-05,42,102.17283373247852,0.5017691605328196,101.6710645559743
100,300,15,2,128,False,1.0,0.5,50,3e-05,43,101.50572263601735,0.50433709114296,101.00138576781552
100,300,15,2,128,False,1.0,0.5,50,3e-05,44,101.23266222200341,0.5071935067519299,100.72546867244151
100,300,15,2,128,False,1.0,0.5,50,3e-05,45,100.15508337705833,0.5113974687802857,99.64368573605026
100,300,15,2,128,False,1.0,0.5,50,3e-05,46,99.53067151485885,0.513771389894064,99.01689999406508
100,300,15,2,128,False,1.0,0.5,50,3e-05,47,98.89908081391899,0.5175566278109893,98.38152414395664
100,300,15,2,128,False,1.0,0.5,50,3e-05,48,98.55690461891132,0.5201961539726889,98.03670838919793
100,300,15,2,128,False,1.0,0.5,50,3e-05,49,98.19378898156941,0.5228633416291758,97.6709257937268
100,300,30,2,128,False,1.0,0.5,50,3e-05,0,450.9805992505827,0.05608464936334743,450.9245143489943
100,300,30,2,128,False,1.0,0.5,50,3e-05,1,421.4781972979972,0.004955524772930458,421.4732424909897
100,300,30,2,128,False,1.0,0.5,50,3e-05,2,403.39455030241066,0.0037467025377329708,403.3908037217282
100,300,30,2,128,False,1.0,0.5,50,3e-05,3,386.44390531929815,0.004003966790598236,386.4398997607152
100,300,30,2,128,False,1.0,0.5,50,3e-05,4,370.0767555869087,0.005040904973988622,370.0717149597505
100,300,30,2,128,False,1.0,0.5,50,3e-05,5,354.13936450599965,0.007339244849918132,354.1320256185795
