train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,current_epoch,train_loss,kld,recon_loss
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,67,122.10626159583666,0.1427182039832542,121.96354378125945
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,68,124.86558469487817,0.3270817650945147,124.53850291973978
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,69,124.71426117617781,0.1061328911731915,124.60812856347522
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,70,124.54672083143372,0.2144191644633014,124.33230114510046
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,71,122.37324032862541,0.4844257172958627,121.88881457839882
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,72,122.23058491912336,0.18256592034305658,122.04801915627158
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,73,122.43221959488167,0.07933236051412577,122.35288769632413
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,74,125.09792469087886,0.10611273138397966,124.99181224759771
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,75,126.5746531828991,0.25855187157899634,126.31610168541334
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,76,125.21633188237143,0.6470373207034327,124.5692949031598
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,77,124.81448598197811,0.2163199423838057,124.59816617596874
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,78,124.64717382357266,0.08528429232743563,124.5618895641348
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,79,130.02396110408213,2.031431578140891,127.99252884164041
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,80,123.60106509298251,0.1261018803188814,123.4749628562295
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,81,121.92337594638214,0.15124778095529884,121.772127752146
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,82,120.3505844832784,0.08918008471720786,120.26140425877018
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,83,121.70673039473223,0.1278937258937741,121.57883647265355
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,84,120.71425497992921,0.09376300424749022,120.62049189193473
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,85,120.52140795460063,0.0686941346081581,120.45271356066287
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,86,119.39823367714223,0.2400116942699443,119.15822213525931
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,87,120.33791838166464,0.1884594325037951,120.14945861647801
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,88,118.07339268889875,0.08517604539407551,117.98821658982756
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,89,117.86758111985348,0.0492431306439704,117.81833816233261
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,90,122.13038164212558,0.6945736628869621,121.43580786562757
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,91,120.28203705002589,0.07812731593682622,120.20390974223943
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,92,118.33775258986331,0.03577953278606768,118.30197295299551
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,93,119.57008589433701,0.5126500465593286,119.05743590507718
Z5bw49Bh,512,1024,15,1,128,True,1,0.5,200,3e-05,bc,daae_z_sum,94,121.09004806813614,0.10689006717000878,120.98315804834525
