train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,34,21.43728597124637,0.002727485640046511,21.43455845216361
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,35,21.42903808467296,0.0026182195516457544,21.4264198798501
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,36,21.385897862977085,0.0013763732997216901,21.384521552870947
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,37,21.379312567947977,0.0028491594162332254,21.37646338952839
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,38,21.34806499691958,0.0023719059478347474,21.345693071902787
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,39,21.34112549355017,0.0013118349941889883,21.33981372243133
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,40,21.323994868368075,0.0014913600987821653,21.322503521956133
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,41,21.312844439764707,0.0024169800321967726,21.310427481298287
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,42,21.275791189288565,0.0026840003418288506,21.2731072705095
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,43,21.27486378053275,0.0023531514021840707,21.272510670825262
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,44,21.28603918381159,0.0014588878482312622,21.284580257057485
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,45,21.292032552687502,0.001310980957881316,21.29072155083082
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,46,21.269271971771072,0.0024266761009843806,21.266845297418246
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,47,21.29720509249861,0.0018499122047539575,21.29535517508154
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,48,21.263238464271165,0.0024750231834673913,21.26076344758766
tunning_0,128,256,16,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,49,21.22335452401177,0.0019682800321381808,21.221386156029464
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,0,30.904356013345456,0.0026568385041756196,30.901699118851297
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,1,19.845979848619326,0.0012560686953906072,19.84472383320002
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,2,17.243268892909942,0.0006462728388566338,17.242622649472064
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,3,16.24583209548866,0.0006144044183397882,16.245217718472137
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,4,15.725418180391934,0.000884753705943981,15.724533428803333
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,5,15.148308000511886,0.0005080439460667067,15.147799966085023
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,6,14.866115559530522,0.0003372898728275435,14.865778274957647
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,7,14.816963648927805,0.00040335491385171964,14.81656031845683
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,8,14.542553638226419,0.00019445284646813556,14.54235918877533
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,9,14.38911678250982,0.0001821669223152348,14.388934625446467
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,10,14.288940761629389,0.00048213022473546065,14.288458650283392
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,11,14.088795351060057,0.00037619928335410783,14.08841919767264
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,12,13.975847760616745,0.00020912963075650783,13.975638626688752
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,13,13.98152470983853,0.000377158398720055,13.98114753428085
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,14,13.851490231508707,0.0002596000268462356,13.851230637144647
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,15,13.802918207579555,0.00028234162047577414,13.802635856754872
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,16,13.771077635538512,0.00018332231777285364,13.770894345657602
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,17,13.705539808747519,0.0001628186060237899,13.705376972809681
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,18,13.686333461361036,0.00022861296196856654,13.686104842971043
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,19,13.653682081738888,0.0001490842089512339,13.653533008217153
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,20,13.637241189651068,0.00016624465314941532,13.637074918378124
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,21,14.321399667645027,0.08910121719316882,14.232298434768593
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,22,13.703082037235491,0.019375395451708393,13.683706647124739
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,23,13.605797709681053,0.010392050680740433,13.595405668184902
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,24,13.565975695025196,0.0072592250328737395,13.558716494734115
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,25,13.530530023311384,0.005359212018919913,13.525170763553177
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,26,13.514541752430615,0.004027979511469191,13.510513800942437
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,27,13.519827394854298,0.0036262799246051447,13.516201114127648
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,28,13.493215134130658,0.002937440501875887,13.490277690782072
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,29,13.481948878883657,0.0024062025801983573,13.479542663742825
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,30,13.478850960072892,0.0024423418702938446,13.476408594879656
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,31,13.481745930666422,0.002150334209430119,13.47959561637752
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,32,13.4712318820848,0.0018960590627384037,13.469335851089731
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,33,13.482390324713775,0.001618105320977716,13.48077223972721
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,34,13.459713667137189,0.001407408044552585,13.458306270409684
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,35,13.466108664623281,0.005841463679468352,13.460267182871782
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,36,13.493294162644865,0.001572793025461679,13.491721364016032
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,37,13.451118158372068,0.009574042002860848,13.441544116531288
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,38,13.432912984605652,0.002130753715723259,13.430782223274695
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,39,13.438341567529498,0.0013362471997038106,13.437005285400053
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,40,13.41833355413616,0.0011599484213000132,13.417173580570116
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,41,13.412669123865623,0.0007481901941483953,13.411920937385348
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,42,13.4376036185586,0.001114026284442175,13.436489584696227
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,43,13.398228845543624,0.0010549102309134208,13.397173918413193
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,44,13.406117866052448,0.000659047730797027,13.405458845486299
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,45,13.40151441163121,0.0005960709099253917,13.400918333569942
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,46,13.458689747594338,0.0011915884492661578,13.457498128901529
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,47,13.389366782172608,0.0005607733128975707,13.388806021674561
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,48,13.38306849569247,0.000638073872715667,13.38243041380993
tunning_1,128,256,16,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,49,13.38283498774576,0.0004629917796225241,13.382372007844198
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,0,50.648662546062994,0.3225747434144521,50.32608779359259
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,1,33.22738228054995,0.2568452117851426,32.970536953836515
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,2,28.50603681638096,0.233728916111572,28.272307854331
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,3,26.98706771787359,0.1702737808227539,26.81679391070624
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,4,25.55477222421551,0.05439709077553196,25.5003751154104
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,5,24.461865093167972,0.0020856951371102865,24.459779407437992
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,6,23.985749566093993,0.0010312594931948292,23.98471833856066
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,7,23.618492727121595,0.0008887778713563406,23.61760392373438
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,8,23.40690690772968,0.001061128675924789,23.40584584230876
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,9,23.089443454426295,0.000771943227007203,23.088671462970545
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,10,22.923415268323698,0.0006406022819757296,22.922774667897936
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,11,22.78363374847075,0.0006631412469390882,22.78297061287896
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,12,22.55558944407089,0.0005787230448576092,22.5550107218284
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,13,22.243892142785846,0.0005976886492356329,22.243294383939457
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,14,22.15104271166891,0.0006470789110869457,22.150395630472932
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,15,22.094727711124314,0.0006479851889310827,22.094079739481046
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,16,22.007987327997196,0.0006756631436227764,22.00731166291632
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,17,21.947262737632457,0.0005891173791773205,21.946673661964375
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,18,21.92795841996841,0.0005751996364146059,21.92738324897724
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,19,21.840914209903275,0.0006237849046460749,21.84029038044629
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,20,21.881286874001855,0.0005622416025912646,21.88072461713085
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,21,21.776583745334687,0.0006541813545582497,21.775929630132012
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,22,21.72452398690071,0.000793922812811701,21.723729981901897
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,23,21.71330739121411,0.0005942150125233714,21.712713157274447
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,24,21.755266184306276,0.0008824354051149229,21.75438370889063
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,25,21.61026880359123,0.0006876062336171983,21.60958125182937
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,26,21.56737710099194,0.0008665622660288207,21.566510574593728
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,27,21.555246669284546,0.0007490267191154275,21.554497666121847
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,28,21.514864963721177,0.000936536998578054,21.513928513500574
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,29,21.525342388047697,0.0009313599513303386,21.524411038140567
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,30,21.49011830071718,0.0009737225009504068,21.489144514937426
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,31,21.462651937706035,0.0007081815287295873,21.461943773933537
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,32,21.43080248226777,0.0006983039009215012,21.430104139760054
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,33,21.437164396212246,0.0006978600797274289,21.436466580596417
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,34,21.442619961269653,0.0008087662049924224,21.441811166415558
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,35,21.386717580300008,0.0008423750730005005,21.38587526985295
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,36,21.346563549990154,0.0009140016736838329,21.345649555901797
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,37,21.411651005402454,0.0008921578831363531,21.410758882596348
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,38,21.352196203410955,0.0008071894533623484,21.351388926005495
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,39,21.361391936876498,0.0007538901708212305,21.360638059963836
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,40,21.35728290199575,0.0009567372591584633,21.35632618751315
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,41,21.36135421141735,0.000979442479994498,21.360374819507914
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,42,21.319361201966007,0.0007451731327005266,21.3186159660803
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,43,21.31008515963897,0.0009513685167175383,21.30913377730227
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,44,21.28512725513943,0.0008049335119118965,21.284322290789355
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,45,21.25995710804976,0.0007873328562789901,21.25916983146035
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,46,21.267541247836792,0.0008404473481488862,21.266700802587014
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,47,21.248817507074683,0.0008409870762727867,21.24797655073977
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,48,21.220203900205497,0.0009264009898574766,21.219277566309135
tunning_2,128,256,32,2,128,False,1.0,0.5,50,3e-05,gumbel,tunning_autoencoder,0.001,49,21.267092525629707,0.001134666718107787,21.265957885025614
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,0,31.771095096735664,0.0035179093671777384,31.76757715551893
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,1,20.03253889347308,0.0012984040009310644,20.031240515946024
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,2,17.426218406930154,0.0017916243040975368,17.42442681117611
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,3,16.46944743098475,0.0007509381840911112,16.46869646251531
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,4,15.739319369279219,0.0008487524484021805,15.738470556986266
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,5,15.4532271116478,0.0006267011886943667,15.452600389554355
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,6,14.993531480019922,0.0006801092383600977,14.992851357433677
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,7,14.740133022076517,0.0004402691716597112,14.739692709063958
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,8,14.558419606962257,0.0007109352844466265,14.55770867173843
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,9,14.428834119554383,0.0003725073129216528,14.42846160172099
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,10,14.367831915123029,0.0005376295600464639,14.367294285178843
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,11,14.143099721624047,0.00039798698028824833,14.142701728567893
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,12,13.995014527884637,0.00029876676250766265,13.994715780184414
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,13,13.929359061941916,0.0004878438720080837,13.928871249625695
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,14,13.87380566781397,0.00024918479814698395,13.873556479564687
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,15,13.84908703545839,0.0002939918543821849,13.84879306139867
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,16,13.770491120565003,0.0003683799512758954,13.770122754639683
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,17,13.758452294281174,0.00028686440806740697,13.758165470144366
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,18,13.724572945694897,0.0002444841282249902,13.724328473128008
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,19,13.712799040652111,0.0002074230965841124,13.71259163492951
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,20,13.69006849257327,0.0002583605184242932,13.689810152211901
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,21,13.662107678408121,0.00046713465963971407,13.661640546598488
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,22,13.633535627502104,0.00020612860157975197,13.63332949158895
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,23,13.616618256542564,0.00018267678343710227,13.616435572587324
tunning_3,128,256,32,2,128,False,1.0,0.5,50,3e-05,bc,tunning_autoencoder,0.001,24,13.619189936811752,0.00023487627865471336,13.61895503787046
