train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,37,147.881788264322,0.2090313295468441,147.67275680626295
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,38,147.20883157635262,0.17296958529488157,147.03586186361576
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,39,147.13351638541036,0.15614678253785022,146.97736915040412
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,40,145.50746070482455,0.14102020604505064,145.36644032515215
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,41,145.3730419011406,0.12330236401182512,145.24973954680218
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,42,144.87551213891467,0.10084893834360396,144.77466376710333
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,43,145.63265780454182,0.12611414739110852,145.50654378648622
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,44,144.3555219028536,0.08535717687060161,144.2701645740488
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,45,144.7139567591209,0.06248854905449224,144.65146780277485
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,46,143.72086237280408,0.04559917828243082,143.67526304129078
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,47,143.73738953816957,0.039680030196905136,143.69770964733144
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,48,143.89153348806812,0.042082228198729824,143.84945105452564
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,49,143.29583394593297,0.03926058612681555,143.25657371394541
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,50,143.48249555556154,0.03744168606334628,143.4450537328562
DGzLQGsH,128,256,128,2,128,False,1,0.5,100,3e-05,gumbel,,0.001,51,145.58823795213226,0.3590051768893036,145.22923274593458
