train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,current_epoch,train_loss,kld,recon_loss
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,40,95.24644588238627,-2.19586045965964,97.44230630779794
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,41,94.17845313983727,-2.184050909063434,96.3625043584497
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,42,93.72455719162745,-2.1745524498639184,95.89910964544306
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,43,93.00124270613023,-2.163959750813015,95.16520248328783
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,44,92.7436946637064,-2.1517513588647157,94.89544614507348
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,45,92.90206179961315,-2.1408116817474365,95.04287348794674
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,46,91.90987320367803,-2.124650147738378,94.03452313670796
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,47,91.38613423721566,-2.1150155963160056,93.50114988885532
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,48,90.72250134378507,-2.1033219593005943,92.82582336762992
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,49,90.30819128890064,-2.09387492606653,92.40206618335365
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,50,90.23332408251683,-2.0864148614156313,92.31973860935612
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,51,89.50948717317529,-2.075661239044442,91.5851483002552
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,52,88.96592843071532,-2.066850056305775,91.03277861874406
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,53,88.68713623384086,-2.0605745559239255,90.74771084442982
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,54,88.47693254671044,-2.0483698476085346,90.52530223361696
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,55,88.27417641318306,-2.041353385751419,90.31552971265593
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,56,87.98382231148567,-2.0279020624266146,90.01172452473509
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,57,87.74835137635964,-2.01798991472023,89.76634132005891
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,58,88.72386557226022,-2.0018555683325667,90.72572115903401
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,59,89.11699280290972,-1.982693642542507,91.09968642766962
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,60,89.06543955091614,-1.9774741158301001,91.04291353173019
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,61,87.10885932037185,-1.969494838740944,89.07835405044135
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,62,86.29899158793918,-1.9668940891877065,88.26588587471134
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,63,86.08187777693101,-1.9617937552994786,88.04367162377795
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,64,86.03802696775995,-1.959206926229909,87.99723381759054
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,65,86.38735295922717,-1.9487337631415267,88.33608671578254
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,66,86.19692394614879,-1.9365235211440872,88.13344772085959
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,67,85.39904498527063,-1.9326466051913098,87.33169155226228
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,68,85.43950383307525,-1.9241910066393857,87.36369488120738
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,69,84.91372899851088,-1.9146025128127462,86.8283313730145
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,70,84.60714127345638,-1.9059295450126268,86.51307113394553
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,71,84.08977103891952,-1.8963194407152208,85.98609060213711
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,72,83.56793752427917,-1.8924017479406536,85.46033911942118
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,73,83.64557643489943,-1.8867981368006923,85.53237455589337
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,74,83.77588324783915,-1.8796424628621307,85.65552567118439
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,75,83.89050174944967,-1.867489167339894,85.7579910109715
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,76,85.51358390513046,-1.8513937958037656,87.36497771542375
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,77,86.34075982531131,-1.8372998830363236,88.17805965697568
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,78,84.79596832443995,-1.8389729123089196,86.63494101677152
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,79,83.33646304304429,-1.8337999865495038,85.17026321664041
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,80,82.71104962259366,-1.8351708802070408,84.54622038951895
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,81,82.23156051214228,-1.8313493932808302,84.06290941607227
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,82,82.21364698884237,-1.828941278036128,84.0425881654518
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,83,81.88709992466711,-1.827850169239782,83.71495009785858
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,84,81.5516373017875,-1.8235428557211524,83.37518019702553
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,85,81.55985399109224,-1.8129149984918247,83.3727690975969
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,86,81.40185180158247,-1.8055412980074381,83.20739337225645
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,87,81.21248099817097,-1.7973262835602735,83.00980722838344
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,88,81.26976468418185,-1.7950363350177996,83.06480121085657
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,89,81.28386485905938,-1.7906279820763604,83.07449264947881
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,90,80.95007678290098,-1.785784575162013,82.73586113018226
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,91,82.05767489269952,-1.7751814350897437,83.83285627839315
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,92,82.19991327781045,-1.7596846950646923,83.95959818297328
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,93,80.78739840681382,-1.758823781382313,82.54622241278379
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,94,80.60468199503356,-1.7544789281339277,82.35916108189367
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,95,80.27054617022941,-1.747447179825925,82.01799335795872
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,96,80.10807382994594,-1.7445336158762978,81.85260764274808
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,97,80.09262721446338,-1.7339370020186704,81.82656417762377
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,98,80.3162673191471,-1.7312066818469136,82.04747388639503
d6HnxdoH,300,300,30,2,128,True,1,0.5,100,3e-05,gumbel,99,80.43592636361306,-1.7239295514249011,82.15985587947276
