train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,model_name,lr,current_epoch,train_loss,kld,recon_loss
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,38,13.643547990704109,0.00025084497992692835,13.643297132207543
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,39,13.67932143132331,0.00019462216407181541,13.679126781653304
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,40,13.604851733255122,0.00018096776337951978,13.604670751160679
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,41,13.581920096887409,0.0003820998897745135,13.581537979083825
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,42,13.561208603790451,0.0002582131684641997,13.560950379345298
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,43,13.86772829129551,0.0003304022736718765,13.867397893199605
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,44,13.537556142438183,0.0002659393035651066,13.537290220102552
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,45,13.534331938179816,0.00021058657703128803,13.534121344761296
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,46,13.52218948806847,0.000177987307153812,13.522011546140218
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,47,13.50941974155152,0.00018490878827336055,13.509234828843596
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,48,13.492638429884094,0.0001826955557695348,13.492455751197772
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,49,13.47671187385011,0.00016355168021950378,13.476548321339306
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,50,13.499249152715693,0.00015282539677489754,13.499096359337232
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,51,13.457208796759337,0.0001502520328700203,13.457058500848422
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,52,13.45312322437434,0.00014227903698884898,13.452980947757952
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,53,13.445372534061663,0.0001508588501871615,13.445221695452105
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,54,13.591623632947384,0.005254995650277365,13.586368618749123
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,55,13.4280069888626,0.0012570387016189444,13.426749946004119
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,56,13.423539119530778,0.0007424235065115193,13.422796686709916
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,57,13.440492524626505,0.0005340130238482492,13.439958482816074
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,58,13.392751251136401,0.0004292799641303615,13.392321976508883
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,59,13.384271811385181,0.00035834315542301464,13.383913451136806
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,60,13.37934051956261,0.0003119586568643488,13.379028573220605
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,61,13.37451345222431,0.00027614528416509314,13.374237329261737
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,62,13.368686813017282,0.00025110346648150037,13.368435717419366
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,63,13.368717778453512,0.00022671241181367464,13.368491041067555
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,64,13.358286910294169,0.0002094725269415205,13.358077418079692
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,65,13.375787734985352,0.00021525989871894045,13.375572478573625
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,66,13.47933310830132,0.0006281315515947255,13.478704947793023
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,67,13.340952388489445,0.00019630725696188968,13.340756115992425
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,68,13.326742382997965,0.00016816110259825002,13.32657419910747
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,69,13.334724247126289,0.00031408803725296126,13.334410166872141
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,70,13.326452434392266,0.00020964627190511056,13.326242773572384
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,71,13.322427949852706,0.0002536011051942301,13.322174319904812
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,72,13.323167516381702,0.0001393767428383082,13.323028142939615
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,73,13.326943144613868,0.0002874395086009374,13.326655740895983
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,74,13.316693975121936,0.00023934963564144047,13.316454623944193
dnGrTTMp,64,128,32,1,128,True,1,0.5,100,3e-05,bc,,0.001,75,13.345063899762064,0.00018009326555148714,13.344883808114911
