train_id,emb_dim,h_dim,latent_dim,categorical_dim,batch_size,save_model,initial_temp,min_temp,epochs,anneal_rate,activation,current_epoch,train_loss,kld,recon_loss
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,0,155.1580931099739,0.11398769091578066,155.0441055719365
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,1,124.75260626018377,0.009936328554134918,124.74266996436356
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,2,121.95294990328794,0.004737590203571097,121.94821230219215
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,3,120.49982077245554,0.006594829416952163,120.49322564562381
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,4,119.36379524357412,0.004050485679470723,119.35974466734828
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,5,118.52127159498015,0.0043806442402390695,118.51689076291922
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,6,117.86682445041383,0.013592237230385164,117.85323207286181
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,7,117.24497096446338,0.004255393289418078,117.24071519546088
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,8,116.62943318403887,0.012376011240885217,116.61705733662811
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,9,115.97670669977178,0.010485390021603359,115.96622112969668
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,10,115.32432488710182,0.015745346996713254,115.30857950284336
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,11,114.58906314913081,0.004567653565276517,114.5844954601309
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,12,113.8003246244146,0.008694572468771913,113.7916301073949
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,13,112.94337598263229,0.009659516860509693,112.93371666333952
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,14,112.30307440994852,0.005023255953899693,112.29805098054159
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,15,111.53441906502233,0.004404529031926962,111.53001475465891
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,16,110.76539801497486,0.0032303417850805456,110.76216728252601
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,17,110.43969886737634,0.0024224366038878196,110.43727651353699
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,18,109.83781445750874,0.0020551188332440322,109.83575945269337
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,19,108.71734947921163,0.001555889481498515,108.71579358854346
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,20,108.0942761331632,0.0015448939781353,108.09273120184629
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,21,108.08722910169739,0.004785257042064049,108.08244378527225
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,22,108.23789889509507,0.0013825363992167976,108.23651633078222
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,23,106.63164924916641,0.0012872403685983724,106.63036211551224
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,24,105.65026724799561,0.0013398957552609564,105.64892725654728
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,25,104.90121927840934,0.0013747684416703324,104.89984463855048
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,26,104.60020379335182,0.0015962292592668938,104.59860773244615
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,27,103.52852242822806,0.0015301552489567136,103.52699237633806
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,28,103.34751554879035,0.008490339533531349,103.3390248757041
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,29,102.16765598697557,0.0012753217319317306,102.16638061354833
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,30,101.8801097553738,0.0014801092741069338,101.87862965283473
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,31,101.68894220847451,0.0021821777193192188,101.68675986442777
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,32,99.93660571693715,0.000728752984869865,99.93587662501888
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,33,98.89640521476282,0.0006276361963606198,98.89577753899506
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,34,97.97938154020362,0.0006953156069216951,97.9786861272148
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,35,97.26664843480232,0.0005845347128664427,97.26606392201798
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,36,96.51362226285987,0.0006184593657159005,96.51300369178392
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,37,96.25465161233976,0.0016928344539036068,96.25295847687273
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,38,96.635976001044,0.0009784537436021235,96.63499754173321
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,39,94.82621887375636,0.0007483215794515235,94.82547064512474
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,40,93.97548932660351,0.0007399346845710742,93.97474927533398
YP68fCFu,200,300,15,1,128,True,1,0.5,93,3e-05,bc,41,93.19156199924196,0.0008994248643895683,93.19066227865483
